%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=522004, Thu Nov 20 00:25:56 2014
0 0 0.0 0 0 0.0 1 1 1 1 1 1
1 9 -0.0931178458152 -0.000303317218287 0.00607248848775 0.0343113669891 1 1 1 1 1 1
2 18 -0.197250656626 -0.00643316017366 0.0165865354192 0.0820808974989 1 1 1 1 1 1
3 27 -0.216875872365 -0.0059556233656 0.0125848610688 0.134668140052 1 1 1 1 1 1
4 36 -0.202481151442 -0.00518939456215 0.0683387932645 0.139106193786 0.867829136127 0.916252841766 0.962258580189 0.989758027798 1.037214823 1.19414245492
5 45 -0.168276696749 -0.00891275563691 0.0150853640708 0.115666075333 0.867829136127 0.916252841766 0.962258580189 0.989758027798 1.037214823 1.19414245492
6 54 -0.157514100515 -0.0131721565678 0.00087581900382 0.177187142747 0.872304788747 0.931350128795 0.953370625086 0.985546343844 1.04269777186 1.1850044325
7 63 -0.14294516159 -0.0212491644606 0.0280959166201 0.192039737439 0.872304788747 0.931350128795 0.953370625086 0.985546343844 1.04269777186 1.1850044325
8 72 -0.113127592559 -0.00152190303607 0.00121382956075 0.204027315684 0.879252801171 0.888543227748 0.960343906285 1.00778677506 1.05798931555 1.17480613291
9 81 -0.190302499472 -0.00746118734848 0.00218551310388 0.21621299951 0.879252801171 0.888543227748 0.960343906285 1.00778677506 1.05798931555 1.17480613291
10 90 -0.21207768961 -0.00170166053339 0.00316513130566 0.178248570417 0.820757260798 0.876884981507 0.953800236541 0.997074252269 1.07052564494 1.22780826509
11 99 -0.323769986696 -0.030589896338 0.0658278374579 0.253756442263 0.820757260798 0.876884981507 0.953800236541 0.997074252269 1.07052564494 1.22780826509
12 108 -0.360265629821 -0.0422880777386 0.03087116839 0.297026654125 0.76225926594 0.841222370427 0.862213250251 1.00398351654 1.10260609712 1.32067063993
